Origin,Distance_Result
30325639,4.716356
30326645,0.323515
30326749,0.272432
30327469,0.150777
30330519,0.016582
30333873,0.132153
30334838,0.104436
30337531,0.286878
30338113,0.069132
30339161,0.281969
30339947,0.079349
30340057,0.178569
30340086,0.167818
30340089,0.255673
30340171,0.136324
30340538,0.084728
30341514,0.129257
30343546,0.183616
30344630,0.22208
30344912,0.131481
30344925,0.048819
30345024,0.391973
30346011,0.008176
30346056,0.094769
30347034,0.122546
30347099,0.072367
30347708,0.158047
30347852,0.190914
30347868,0.152643
30348506,0.24878
30348624,3.191742
30348636,0.377312
30348644,0.347372
30348712,0.144275
30348944,0.149838
30348979,0.126829
30349105,0.27147
30349243,0.059693
30349344,0.066448
30350359,0.378033
30351170,0.120431
30351256,0.021786
30351642,0.095251
30352538,0.357242
30352717,0.255661
30352862,0.528982
30353296,0.237209
30353302,0.900686
30354041,0.171653
30354291,0.090259
30354304,0.091413
30355109,0.178883
30355292,0.18111
30355426,0.235758
30355532,0.040905
30355793,0.259002
30355933,0.37891
30357870,0.153043
30358423,0.310903
30359944,0.140138
30361847,0.090476
30364369,0.451664
30367011,0.172528
30367724,0.327597
30367948,0.255748
30369014,0.047187
30369286,0.210637
30369420,0.004105
30369494,0.227163
30369652,0.15939
30369751,0.141712
30369889,0.024452
30370124,0.067433
30370448,0.09323
30370564,0.356237
30370565,0.357128
30370601,0.287631
30370613,0.098918
30370630,0.075488
30370642,0.393248
30370778,0.215631
30372287,0.34521
30372486,0.377408
30373102,0.04816
30373480,0.048583
30373928,0.22585
30374290,0.165963
30374563,0.221483
30375114,0.402508
30375328,0.105456
30376063,0.413655
30376150,0.25706
30376368,0.305904
30376416,0.824064
30376690,0.256201
30376805,0.044221
30376977,0.469843
30377021,0.148312
30377430,0.414615
30377654,0.609139
30377718,0.446253
30378040,0.418916
30378211,0.111852
30378751,0.146304
30378764,0.159532
30378844,0.385714
30378982,0.173015
30379067,0.597669
30379843,0.126377
30380685,0.11735
30387064,0.099359
30387132,0.164478
30387173,0.143705
30387196,0.046657
30387218,0.22208
30387263,0.03639
30387280,0.162716
30387305,0.095133
30387328,0.115429
30387351,0.165267
30387377,0.131874
30387425,0.068434
30387445,0.068017
30387469,0.045147
30387495,0.091162
30387553,0.145291
30387566,0.050241
30387600,0.105629
30387648,0.055667
30387788,0.044056
30387820,0.024694
30387838,0.121872
30387856,0.112507
30387885,0.039801
30387916,0.126917
30387960,0.074092
30387983,0.094222
30388011,0.048769
30388057,0.247177
30388079,0.103712
30388100,0.016099
30388159,0.15973
30388225,0.186956
30388284,0.114117
30388313,0.129356
30388333,0.139237
30388352,0.206429
30388383,0.339534
30388429,0.202508
30388449,0.037862
30388479,0.291732
30388528,0.007617
30388552,0.1127
30388587,0.145329
30388617,0.268434
30388668,0.064265
30388718,0.11494
30388750,0.127263
30388841,0.094944
30388944,0.035477
30388972,0.122833
30388999,0.013174
30389026,0.210214
30389066,0.036699
30389115,0.167145
30389147,0.020327
30389192,0.024395
30389224,0.377679
30389262,0.222256
30389263,0.320239
30389280,0.140718
30389309,0.349255
30389336,0.090975
30389441,0.161805
30389474,0.082754
30389504,0.100256
30389559,0.09709
30389586,0.408246
30389608,0.136491
30390975,0.348332
30391061,3.398412
30391955,0.4359
30392517,0.0137
30392543,0.042129
30392569,0.141795
30392623,0.205512
30392649,0.335873
30392677,0.049892
30392704,0.080512
30392780,0.020941
30392806,0.011366
30392834,0.127016
30392874,0.056372
30392909,0.148845
30392930,0.046163
30392986,0.046364
30393018,0.081281
30393045,0.340968
30393099,0.132782
30393171,0.065693
30393194,0.088426
30393223,0.173008
30393251,0.04551
30393286,0.414731
30393322,0.019797
30393342,0.136085
30393355,0.248344
30393377,0.028232
30393414,0.177673
30393427,0.480828
30393443,0.149332
30393464,0.11314
30393497,0.146679
30393527,0.179103
30393555,0.056467
30393583,0.038549
30393609,0.089603
30393638,0.041371
30393670,0.246494
30393689,0.184172
30393759,0.104429
30393778,0.437545
30393798,0.237031
30393803,0.076661
30393836,0.078246
30393853,0.165105
30393882,0.09841
30393896,0.07665
30393921,0.045108
30393944,0.130162
30393969,0.030493
30393998,0.080126
30394018,0.082305
30394053,0.074745
30394071,0.127277
30394105,0.116489
30394133,0.14278
30394155,0.141506
30394179,0.080103
30394203,0.028061
30394223,0.029811
30394274,0.114216
30394324,0.336309
30394340,0.043525
30394380,0.046297
30394403,0.025363
30394423,0.023214
30394446,0.058376
30394467,0.084518
30394494,0.034107
30394518,0.066897
30394541,0.212057
30394622,0.029057
30394691,0.186663
30395040,0.245319
30395433,0.223148
30395680,0.456757
30395737,0.117984
30396100,0.055782
30396953,0.164956
30397278,0.219938
30397717,0.155879
30398077,0.236979
30398373,0.011537
30398902,0.101737
30398938,0.106613
30399177,0.102635
30399408,0.273088
30399435,0.032778
30399838,0.145147
30399969,0.047406
30399972,0.184254
30400100,0.076699
30400390,0.467891
30400423,0.048356
30400542,0.199978
30400683,0.156496
30400980,0.907069
30401429,0.138889
30402045,0.101889
30403397,0.252426
30403504,1.099139
30403878,0.137912
30404034,0.261929
30404664,0.084136
30405178,0.184865
30406215,0.120328
30406311,0.183045
30406899,0.181976
30407158,0.237574
30407308,0.120011
30408787,0.081507
30415541,0.188672
30416267,0.395858
30417368,0.225792
30417665,0.102396
30417877,0.169972
30418156,0.235663
30418220,0.069344
30418770,0.077719
30418905,0.01595
30420904,0.431264
30421561,0.358275
30421730,0.220994
30421742,0.342702
30421981,0.039662
30422332,0.121258
30422813,0.066405
30423106,3.484215
30423282,0.142775
30423571,0.13838
30424508,0.157735
30424707,0.228075
30425766,0.350551
30425770,2.605738
30426001,0.076878
30426054,0.354899
30427406,0.394433
30427521,0.208686
30427669,0.168226
30428469,0.056046
30428479,0.161749
30428730,0.227962
30429113,0.058442
30429469,0.199354
30429519,0.274878
30429599,0.092646
30429620,0.207597
30429625,0.261494
30429780,0.229294
30429970,0.201438
30430139,0.162383
30430163,0.28643
30430185,0.237062
30430235,0.147372
30430294,0.146562
30432254,0.202986
30434346,0.307819
30435549,0.375357
30435663,0.281858
30435839,3.879717
30437291,0.237234
30437417,0.144802
30437498,0.107482
30437677,0.066302
30437968,0.133983
30438095,0.091658
30438251,0.180918
30438271,0.144964
30438391,0.399241
30438997,0.094853
30439073,0.124063
30439210,0.222461
30439398,0.458662
30439600,0.351991
30439783,0.122408
30439949,0.1862
30440226,0.52474
30440427,0.419203
30440488,0.424544
30440653,0.134072
30440712,0.466114
30440903,0.466383
30441211,0.119381
30441377,0.004163
30441504,0.176532
30441751,0.412782
30441793,0.800736
30441795,0.251291
30442211,0.422548
30442257,0.226555
30442290,0.403446
30442333,2.362141
30442508,0.426252
30442585,0.444614
30442665,0.342228
30442720,0.459396
30442775,0.082428
30442790,0.434528
30442870,0.46781
30442999,0.460857
30443032,0.204464
30443067,0.416327
30443115,0.452199
30443961,0.070582
30443976,0.06481
30444003,0.212821
30444500,1.032424
30444675,0.185881
30444773,0.098641
30445028,0.093659
30445079,0.157691
30445156,0.312465
30445539,0.217246
30446240,0.048318
30446253,0.17268
30447266,0.466815
30447329,0.155327
30448539,0.235977
30448678,0.301765
30449094,0.954583
30449111,0.024617
30450834,0.655643
30451593,0.265112
30452520,0.143036
30453281,0.044618
30457958,0.29254
30458672,0.28407
30459160,0.156936
30459588,0.049869
30460606,0.220885
30460675,0.184036
30461720,0.079325
30462343,0.141096
30462998,0.041394
30463017,0.332237
30463419,0.008051
30463784,0.118865
30464086,0.154874
30464266,0.11505
30464498,0.097614
30464926,0.191324
30465539,0.114895
30465758,0.213167
30466053,0.160837
30466608,0.053626
30466737,0.139191
30467289,0.076789
30467785,0.200124
30468177,0.136986
30468335,0.157599
30468550,0.153421
30468686,0.277118
30468736,0.113714
30469105,1.044354
30469315,0.205248
30469464,0.044619
30469490,0.044952
30469789,0.163411
30470126,0.194751
30470365,0.068204
30470373,0.082546
30471690,0.327416
30473401,0.102172
30473558,0.084173
30474972,0.036739
30475015,0.072515
30476053,0.094094
30476363,0.490415
30476370,0.109806
30476455,0.544916
30476519,0.057175
30476876,0.343596
30477343,0.249042
30477370,0.648952
30477526,0.141772
30478251,0.341001
30478388,0.790446
30483084,0.173256
30483778,0.128898
30483899,0.33982
30484485,0.25038
30485423,0.272547
30486661,0.362541
30489218,0.037072
30489379,0.312917
30494093,0.294719
30495063,0.319059
30495338,0.241009
30495481,0.080066
30495558,0.115361
30495739,0.458032
30495769,0.301903
30496077,0.185091
30496231,0.154603
30496236,0.321527
30496490,0.164048
30496651,0.199776
30497529,0.335647
30498747,0.167149
30498804,0.298072
30499051,0.199191
30499109,0.110439
30499163,0.240773
30499662,0.167109
30501797,0.49874
30501806,0.096945
30501956,0.25176
30502203,0.207673
30502752,0.066319
30502875,0.107022
30502914,0.535422
30503020,0.064902
30503210,0.24415
30504465,0.424576
30504780,0.209407
30505350,0.141674
30505732,0.120904
30505964,0.084738
30506672,0.341792
30506799,0.085074
30507110,0.155554
30507545,0.248466
30508185,0.755649
30509099,0.151308
30509230,0.14579
30509658,0.014117
30509757,0.236199
30510107,0.277999
30510275,0.258837
30510347,0.217909
30510365,0.118811
30510553,0.116348
30511096,0.139043
30511114,0.128265
30511301,0.084783
30511773,0.24773
30511873,0.147359
30512146,0.005071
30512304,0.102566
30512507,0.315299
30512582,0.043505
30513180,0.213656
30513862,0.163732
30514000,0.111978
30514043,0.380977
30514166,0.128942
30514401,0.138148
30514931,0.218452
30517097,0.147751
30518222,0.175161
30521015,0.242827
30522970,0.162264
30523683,0.25124
30524542,0.193479
30524703,0.101743
30525544,0.265348
30525680,0.07057
30525727,0.225928
30526105,0.097093
30526261,0.134913
30526468,0.039415
30527061,0.121439
30527403,0.229877
30527466,0.233637
30527526,0.226117
30527535,0.495692
30527900,0.312561
30528438,0.502067
30528541,0.129764
30528551,0.162653
30528692,0.152633
30529492,1.098038
30530151,0.064437
30530758,0.198655
30531143,0.118014
30531163,0.132253
30531246,0.154626
30531270,0.54937
30531585,0.114886
30531695,0.211372
30531953,0.251943
30532068,0.65944
30533086,0.246864
30533273,0.059063
30533835,0.151526
30535180,0.091888
30535751,0.062306
30535813,0.2546
30535905,0.288857
30536087,0.230895
30536585,0.280118
30537134,0.896736
30537221,0.277912
30537849,0.347221
30537851,0.017056
30538323,0.38175
30538753,0.172676
30539100,0.098956
30539227,1.377087
30539229,0.141379
30539307,0.129384
30539902,0.352796
30540323,0.39104
30541377,0.04005
30541439,0.059857
30541504,0.036035
30542320,0.052643
30546334,0.418769
30547975,0.266774
30548591,0.22819
30551020,0.121637
30551807,0.240113
30552071,0.00443
30552204,0.089487
30552566,0.282703
30552680,0.061366
30552921,0.223789
30553339,0.171674
30554355,0.337895
30554660,0.276963
30554810,0.084227
30554915,0.116256
30555359,0.206896
30555709,0.061355
30555898,0.349725
30556230,0.147499
30557081,0.238697
30557292,0.264289
30557569,0.104613
30557583,0.085444
30557658,0.138995
30557789,0.174335
30557920,0.581787
30558005,0.29338
30558097,0.090793
30558219,0.412192
30558568,0.224759
30558682,1.929469
30559387,0.029523
30559544,0.196818
30559819,0.109432
30561213,0.167253
30561353,0.397106
30561846,0.023908
30561958,0.091845
30562291,0.039368
30562328,0.255148
30562360,0.129898
30562364,0.229397
30562589,0.083409
30563655,0.020904
30563760,0.076822
30565063,0.221547
30565107,0.371056
30565284,3.838544
30566489,0.239345
30566910,0.13114
30567047,0.175883
30567064,0.371866
30567265,0.296258
30567518,0.326359
30567765,0.122831
30567827,0.25306
30568383,0.291008
30568497,0.142306
30570178,0.152175
30570251,0.24823
30570449,0.234306
30570943,0.116807
30574688,0.059951
30574764,0.421856
30577164,0.513152
30577273,0.111585
30578526,0.355617
30578954,0.163257
30580115,0.080909
30580668,0.130798
30580793,0.123787
30581572,0.091954
30582797,0.048219
30582854,0.441739
30584054,0.211881
30584138,0.08484
30584271,0.315103
30584721,0.287253
30584948,0.172053
30585278,0.004136
30585355,0.343459
30586349,0.514736
30586563,0.30578
30587250,0.304991
30587285,0.009008
30587338,0.275643
30587461,0.174155
30587740,3.496003
30588600,0.157595
30588659,0.180098
30588681,0.234703
30588700,0.21017
30589552,0.050374
30589636,0.086956
30589865,0.576444
30590147,0.302999
30590265,0.205106
30590337,0.227712
30590361,0.059331
30590895,1.002347
30590921,0.197262
30591122,0.209197
30591250,0.079807
30591382,0.499933
30591478,0.164183
30592244,0.120917
30592546,0.365575
30592647,0.520453
30593615,0.373611
30593639,0.328268
30593915,0.86973
30594102,0.45928
30594172,0.968298
30594607,0.142601
30594645,0.249347
30595234,0.120344
30595611,0.146986
30596759,0.160502
30596912,0.080383
30597566,0.082098
30622293,1.532055
30628768,0.160431
30634438,0.301049
30636732,0.048064
30637957,0.2451
30638114,0.173562
30638353,0.34531
30639972,0.243124
30640875,0.503305
30641771,0.158534
30642253,0.234471
30643610,0.271651
30644741,0.029757
30648855,0.352097
30649588,0.305145
30651057,0.31215
30651242,0.194614
30655067,0.29703
30656450,0.219054
30658563,0.183104
30659261,0.0813
30661098,0.349676
30661174,0.251626
30662063,0.242291
30662701,0.384834
30663246,0.126656
30663416,0.52171
30663568,0.064742
30666207,0.233733
30667058,0.066603
30667695,0.047922
30670056,0.185871
30672441,0.273792
30672646,0.114779
30674080,0.139193
30674177,0.192677
30674463,0.085377
30675435,0.223354
30675713,0.157019
30676471,0.061429
30676672,0.308998
30676992,0.338597
30677069,1.515186
30677218,0.018693
30677287,0.255499
30677434,1.419742
30681498,1.494028
30685679,0.166732
30685991,0.246006
30686870,0.375152
30686886,0.036767
30686973,0.240716
30687126,0.151718
30687132,0.251009
30688108,0.194967
30688314,0.083793
30688621,0.24368
30688867,0.006023
30689529,0.171652
30689655,0.233971
30690149,0.202203
30690804,0.125911
30691484,0.108043
30691717,0.090238
30691909,0.160839
30691956,0.114881
30692023,0.118949
30692246,0.124821
30692398,0.207681
30692462,0.121281
30694626,0.147446
30694693,0.356491
30694768,0.164096
30694839,0.075116
30694973,0.269064
30695144,0.351484
30695780,0.075462
30696051,0.448533
30696675,0.321116
30697032,0.059033
30697207,0.340379
30697483,0.190522
30699302,0.271192
30700892,0.247938
30701853,0.143107
30702161,0.253801
30702384,0.229297
30703449,0.343125
30704068,0.047341
30704165,0.165725
30705353,0.114106
30705522,0.346356
30706240,0.173602
30706259,0.363809
30706271,0.263761
30706817,0.058532
30707567,0.108436
30707586,0.16902
30708251,0.363689
30708281,0.20269
30708308,0.239492
30708899,0.035102
30709202,0.035408
30709893,0.018734
30710247,0.185091
30710264,0.114082
30710325,0.127415
30710341,0.109762
30710462,0.223977
30710954,0.335849
30711544,0.13379
30712164,0.131346
30712281,0.23599
30712349,0.152872
30712446,0.101489
30712669,0.270568
30712682,0.28452
30712961,0.628286
30713613,0.334706
30713926,0.104785
30714036,0.303078
30714312,0.38206
30715085,0.434492
30715104,0.308982
30715422,0.127866
30715488,0.095351
30716128,0.485759
30716192,0.122823
30716880,0.071256
30717174,0.305217
30717311,0.158279
30717487,0.195867
30717527,0.090805
30717533,0.154135
30718238,0.507829
30718403,1.008164
30718534,0.046846
30720122,0.427363
30720530,0.060466
30721128,0.115917
30722712,0.325235
30722858,0.338991
30723941,0.303599
30725215,0.191534
30727105,0.202816
30728438,0.368517
30728885,0.052221
30728947,0.187124
30730521,0.245813
30731628,0.197168
30731670,0.126687
30731674,0.225943
30732728,0.318674
30732895,0.388765
30733035,0.208862
30733474,0.094613
30733576,0.031314
30733692,0.591679
30733899,0.188107
30734277,0.19986
30734595,0.071917
30735151,0.138083
30735308,0.221515
30735480,0.144317
30735839,0.187035
30736119,0.14365
30736279,0.072588
30737105,0.31077
30737182,0.094027
30737221,0.140743
30737562,0.224884
30737572,0.187087
30737615,0.151477
30737643,0.29516
30739597,0.134921
30739837,0.219377
30739988,0.029951
30740488,0.238908
30740551,0.557285
30741070,0.102614
30741160,0.138689
30741199,0.033381
30741302,0.308753
30744215,0.08335
30744543,1.696725
30744585,0.025017
30745232,0.313857
30745402,0.232343
30745429,0.525275
30745771,0.767736
30745822,0.313367
30746531,0.299667
30746904,0.19964
30747260,0.314314
30747515,0.2731
30747562,0.217903
30748041,0.244621
30749019,0.809196
30749411,0.200937
30749889,0.447083
30750063,0.3356
30754138,0.036324
30756760,3.488754
30756898,0.161389
30759268,0.023911
30759388,0.012516
30759781,0.159242
30761478,0.248464
30761885,0.095864
30761890,0.025899
30762826,0.267439
30762861,0.219645
30763021,1.55498
30763291,0.494416
30763342,0.397736
30763404,0.390347
30763950,0.404355
30764168,0.578352
30764476,0.126331
30764665,0.329041
30764972,0.436833
30764990,0.18919
30765849,0.021307
30766280,0.130507
30766643,0.187866
30767017,0.570132
30767259,0.498012
30767280,0.173988
30767367,0.514115
30767659,0.017444
30767663,0.161376
30767905,0.580335
30768008,0.046551
30768300,0.119061
30768969,0.160584
30769015,0.079162
30769129,0.084311
30769303,0.186241
30769456,0.193744
30769510,0.12088
30769650,0.211985
30769899,0.171805
30769959,0.059688
30769985,0.05521
30770301,0.223065
30770314,0.043706
30770478,0.125641
30770723,0.229565
30770830,0.18732
30772697,0.278024
30772721,0.191802
30772753,0.133976
30773154,0.192466
30773558,0.178973
30774970,0.169592
30775624,0.191923
30775672,0.188791
30776023,0.163867
30776172,0.082002
30778977,0.780896
30785849,0.011883
30786156,0.014991
30786375,0.139402
30786668,0.318837
30786946,0.329722
30788199,0.277459
30788330,0.015892
30789224,1.877602
30789463,0.091436
30791183,0.270133
30791783,0.289083
30791949,0.269983
30792105,0.117658
30792215,0.230983
30792372,0.145463
30792493,0.112794
30792566,0.080402
30793033,0.304285
30793116,0.047624
30794026,0.082527
30795092,0.183591
30795672,0.256973
30795961,0.63168
30795963,0.058317
30795983,0.692029
30797115,0.056834
30797190,0.443397
30797357,0.13284
30798396,0.173745
30798936,0.203751
30799010,0.119785
30799299,0.28135
30799325,0.30304
30799348,0.043302
30799727,0.188988
30800201,0.260504
30800868,0.03436
30801068,0.405008
30801197,0.502682
30801344,0.084225
30801989,0.125488
30805617,0.190054
30805802,0.12113
30806012,0.193428
30809679,0.407216
30810353,0.322696
30810475,0.323473
30811789,0.28237
30811876,0.065986
30811958,0.122665
30812691,0.137357
30812751,0.206321
30812846,0.063892
30814038,0.112761
30814580,0.20597
30814778,0.414234
30815072,0.362518
30815097,0.03307
30815183,0.234961
30815343,0.27242
30815605,0.390013
30816604,0.206965
30817001,0.205769
30817038,0.197614
30817133,0.054428
30817394,0.202138
30817424,0.101616
30817603,0.20179
30818441,0.267154
30818565,0.468137
30818914,0.226858
30819021,0.253431
30819096,0.164594
30819919,0.317564
30820062,0.252594
30820590,0.133395
30821781,0.431811
30821795,0.185024
30821860,0.018223
30822294,0.208138
30822664,0.219289
30822815,0.091606
30823061,0.110576
30823647,0.358888
30823651,1.802229
30823817,0.153191
30824786,0.17295
30824804,0.242205
30824853,0.24213
30825043,0.26619
30826725,1.016475
30826777,0.078321
30842198,0.478778
30842262,0.414415
30848952,0.312749
30850027,0.063335
30850215,0.094747
30850620,0.152963
30851304,3.217773
30851988,0.08714
30852631,0.266515
30852793,0.069017
30852891,0.747261
30853297,0.024575
30853505,0.159984
30853530,0.076454
30853694,0.129644
30854157,0.299789
30854475,0.229006
30855018,0.188857
30855529,0.095418
30855904,0.052783
30856336,0.146328
30856384,0.148669
30856584,0.147057
30856920,0.205082
30857071,0.296245
30857261,0.705375
30857450,0.202692
30857971,0.111737
30858685,0.292071
30859271,0.0755
30859838,0.071075
30860048,0.084229
30862301,0.212905
30875053,0.101843
30877996,0.727911
30878695,0.262251
30879375,0.032396
30879761,0.069437
30881039,0.207502
30881484,0.171405
30882631,0.111095
30882745,0.077923
30882893,0.158923
30882957,0.309641
30883546,0.58405
30884263,0.096998
30885018,0.108932
30885287,0.126108
30885549,0.176374
30885754,0.5346
30885792,0.117725
30885937,0.07633
30886242,0.062669
30887065,0.281985
30887391,0.280026
30887578,0.390854
30888271,0.115094
30888624,0.261984
30890018,0.337936
30891437,1.041069
30891733,0.36885
30892041,0.192842
30892407,0.161379
30898965,0.506989
30901275,3.154555
30902549,0.2659
30902832,0.142987
30903214,0.318135
30903481,0.679681
30903797,0.089684
30904197,0.198285
30904215,0.120399
30904692,0.271499
30904806,0.06907
30905035,0.098652
30905264,0.171339
30905265,0.244033
30906210,0.06293
30906267,0.980947
30906400,0.169967
30907262,0.114213
30907275,0.16496
30907441,0.159011
30907448,0.091117
30908379,0.248943
30908416,0.187837
30908613,0.272839
30908640,0.258974
30908766,2.491104
30908886,0.085436
30909031,0.142327
30909287,0.61729
30910712,0.22599
30910732,0.249498
30911300,0.167504
30911893,0.165848
30912190,2.378424
30912539,0.117635
30912652,0.213361
30912673,0.458064
30912712,0.131049
30913224,0.331108
30913411,0.103853
30913615,0.223618
30913799,0.124052
30914075,0.196783
30914114,0.094247
30914235,0.092394
30915138,0.104014
30915351,0.343701
30915587,0.187762
30916118,0.071174
30923312,0.069322
30924308,0.097535
30924783,0.047827
30925552,0.020314
30925627,0.143523
30925647,0.072423
30927349,0.136892
30927746,0.038833
30927844,0.12983
30928305,0.076563
30928513,0.210137
30928769,0.154398
30929071,0.254392
30929123,0.147404
30929724,0.085494
30929887,0.496157
30929920,0.273172
30930476,0.367624
30930863,0.12909
30930990,0.123091
30931406,0.060026
30932134,0.136045
30932198,0.092527
30932236,0.174614
30932555,0.032781
30933535,0.124677
30933599,0.181764
30934007,0.102799
30934310,0.339194
30934838,0.138698
30935446,0.225244
30935520,0.083937
30935679,0.131799
30936253,0.162827
30937306,0.228516
30937590,0.210003
30937591,0.217279
30937594,0.169017
30937595,0.435357
30937596,0.414966
30937597,0.145302
30937598,0.428644
30937740,0.131992
30937747,0.244865
30937750,0.168141
30937756,0.151424
30937759,0.173809
30937762,0.128208
30937764,0.167928
30937961,0.106585
30938001,0.053493
30938219,0.269401
30938582,0.087162
30938616,0.081903
30938629,0.337314
30938769,0.189397
30938864,0.473465
30939313,0.191815
30939405,0.157062
30939599,0.176155
30939678,0.059747
30940247,0.474625
30940394,0.041613
30940780,0.441155
30940831,0.1716
30941062,0.083892
30941095,0.393871
30941454,0.125819
30941744,0.167557
30942018,0.237476
30942047,0.043017
30942778,0.108633
30943186,0.074401
30945324,0.061621
30948025,0.183649
30948183,0.362789
30948241,0.475302
30949075,0.059956
30949331,0.067119
30950186,0.335764
30950513,0.027511
30950564,0.206144
30950573,0.228171
30950765,0.08104
30950818,0.18681
30951321,0.180821
30951804,0.201699
30952008,0.155347
30952896,0.112051
30953126,0.15155
30953535,0.173581
30954420,0.070966
30954828,0.292723
30955020,0.0964
30955179,0.298457
30955204,0.721055
30955422,0.257209
30955962,0.113569
30956743,0.166434
30956885,0.049014
30957964,0.212989
30958404,0.226971
30958416,0.08089
30958452,0.218919
30958558,0.185363
30958706,0.398577
30958853,0.163936
30958980,0.118428
30959724,0.273007
30960178,0.16355
30961345,0.053828
30961373,0.124578
30962126,0.032274
30962509,0.229332
30963889,0.162994
30964040,0.110332
30964065,0.057243
30964729,0.19818
30964891,0.112633
30964898,0.177167
30965275,0.4378
30965475,0.223498
30965544,0.359326
30967230,0.141095
30968359,0.039256
30971850,0.141142
30973590,0.137355
30974737,0.285294
30974895,0.201886
30975278,0.254012
30975610,0.230443
30975764,0.186616
30976138,0.140426
30978169,0.19712
30978824,0.392942
30979146,0.338498
30979178,0.121496
30980172,0.361555
30980594,0.284829
30980752,0.14826
30981245,0.238613
30981877,0.114557
30982252,0.061819
30982372,0.198424
30984634,0.087946
30984803,0.137109
30984989,0.71902
30989033,0.131406
30994310,0.124534
30995347,0.054665
30998033,0.328445
30999038,0.10991
30999134,0.248989
30999358,0.094527
30999460,0.267541
31000518,0.183538
31000800,0.239336
31000866,0.139409
31001555,0.074601
31001961,0.095796
31002413,0.293125
31002659,0.12091
31002972,0.22501
31003285,0.419075
31012734,0.100819
31013452,0.231896
31014013,0.356917
31014208,0.575096
31014381,1.524767
31016809,0.375848
31017171,0.221319
31017536,0.150667
31017639,0.183803
31018202,0.194367
31018438,0.084239
31018826,0.299134
31018857,0.250949
31018894,0.29762
31019621,0.039396
31020087,0.078932
31020399,0.152446
31020675,0.130392
31021814,0.127389
31022309,0.310264
31022359,0.41437
31022770,0.26812
31022861,0.15879
31023868,0.024595
31023979,1.01386
31025081,0.092299
31025252,0.339948
31028269,0.296879
31032487,0.126862
31035022,0.415962
31035955,0.429409
31037068,1.174779
31037859,0.225464
31038321,0.213677
31038331,0.034786
31038347,0.10788
31038390,0.281105
31038842,0.123863
31039678,0.234763
31039690,0.234916
31039784,0.223599
31040444,0.028779
31040644,0.175047
31040919,0.222099
31041100,0.320363
31041659,0.058453
31041885,0.12568
31042032,0.027232
31042197,0.232313
31042303,0.129862
31042470,0.042689
31042971,0.045119
31043762,0.02899
31043855,0.198972
31043873,0.025494
31044749,1.739106
31045451,0.212485
31048559,0.089447
31049346,0.059276
31050262,0.01822
31052540,0.338507
31052694,0.113345
31052742,0.173994
31052910,0.10571
31053045,0.161499
31053180,0.122669
31053208,0.202785
31053525,0.171901
31054045,0.274234
31054058,0.120401
31054566,0.11818
31054795,0.047111
31054975,0.079224
31055032,0.169397
31055254,0.145948
31055362,0.571097
31055896,0.17432
31056015,0.342733
31056122,0.05602
31056942,0.0835
31057348,0.244062
31057368,0.147049
31057394,0.313722
31057603,0.035828
31058735,0.178888
31058866,0.064888
31058888,0.092312
31058909,0.084046
31058918,1.590428
31059276,0.107303
31060046,0.116373
31061295,0.221684
31062827,0.052232
31064733,0.200773
31065551,0.423237
31066679,0.092543
31067269,0.199416
31067660,0.206391
31067715,0.096006
31068388,1.040982
31069444,0.336259
31069942,0.146673
31069988,0.329436
31070935,0.173021
31071518,0.219412
31072227,0.206502
31073162,0.067536
31074354,0.03285
31074425,1.753922
31075136,0.083454
31075162,0.026046
31075172,0.274688
31075624,0.147468
31076156,0.046764
31076185,2.59708
31076667,0.062203
31077566,0.11983
31082026,0.09905
31082686,0.171384
31084737,0.139059
31084982,0.142725
31085028,0.223903
31085213,0.176744
31085554,0.233966
31085569,0.200696
31085679,0.211738
31085806,0.160753
31086198,2.433663
31086356,0.1347
31086787,0.708864
31087023,0.227194
31087094,0.106285
31087703,0.431049
31088379,0.131545
31088862,0.206785
31089176,0.186365
31089253,0.024825
31090120,0.416164
31090222,2.420355
31090310,0.032176
31090684,0.04331
31090803,0.216406
31092944,0.232509
31094549,0.165917
31095373,3.556701
31097777,0.063489
31098262,0.166838
31099129,0.296255
31099515,1.145006
31099533,0.321441
31099999,0.126186
31100145,1.116153
31100244,0.169103
31100684,0.358843
31100844,0.403613
31101102,0.051426
31101257,0.324673
31101775,0.072063
31101814,0.315062
31101826,0.071357
31101852,0.083446
31102513,0.108596
31102915,0.210954
31103138,0.221527
31103559,0.988747
31104180,0.146769
31106126,0.626613
31106666,0.234561
31106850,0.144598
31106961,0.172464
31110349,0.100024
31111599,0.016488
31112840,0.424755
31113241,0.216968
31113620,0.199898
31114246,0.105639
31115149,0.066433
31115685,0.184029
31116524,0.317783
31116747,0.094819
31118219,0.116528
31118518,0.690289
31118586,0.162977
31118680,0.192843
31119139,0.677594
31119351,0.325894
31119965,0.187101
31120226,0.63348
31120563,0.224663
31120596,0.178949
31120812,0.11578
31120894,0.16864
31121208,0.367135
31121209,0.423484
31121213,0.164045
31121525,0.074034
31121555,0.270387
31121622,0.314397
31121946,0.398994
31122502,0.117425
31122551,0.158209
31122807,0.044502
31122836,0.055407
31123021,0.311899
31123200,0.029518
31123490,0.100191
31123611,2.458696
31124175,0.26315
31124462,0.115074
31124852,0.172897
31125134,0.017321
31125496,0.163869
31125857,0.098456
31126424,0.393544
31127208,0.192628
31127267,0.988525
31127402,0.185852
31127529,0.296885
