ID,LATITUDE,LONGITUDE,ZIP
20066576,40.719100000,-73.984310000,10002
20067361,40.695450000,-73.948290000,11206
20070087,40.695120000,-73.951110000,11206
20070187,40.672010000,-73.959300000,11238
20070296,40.701360000,-73.993720000,11201
20070549,40.642930000,-73.980430000,11218
20071095,40.757040000,-73.890060000,11370
20071750,40.699830000,-73.928140000,11221
20071791,40.737680000,-73.957410000,11222
20073605,40.711810000,-73.952350000,11211
20073959,40.669660000,-73.937190000,11213
20073965,40.776990000,-73.952400000,10028
20074223,40.706940000,-73.945110000,11206
20075554,40.668880000,-73.936380000,11213
20075580,40.713950000,-73.831860000,11375
20076056,40.781100000,-73.950030000,10128
20082404,40.658140000,-73.984950000,11215
20084595,40.788600000,-73.970880000,10024
20085006,40.672960000,-73.874350000,11208
20085460,40.807000000,-73.964520000,10027
20085462,40.672290000,-73.942820000,11213
20085472,40.702520000,-73.914470000,11237
20086190,40.688380000,-73.956490000,11216
20086201,40.729820000,-73.981780000,10009
20087455,40.789580000,-73.937920000,10029
20089288,40.688630000,-73.870600000,11208
20089471,40.716740000,-73.990790000,10002
20089597,40.753470000,-73.985670000,10018
20089645,40.696120000,-73.846990000,11418
20089962,40.586320000,-73.953350000,11235
20090389,40.794960000,-73.948820000,10029
20091705,40.764700000,-73.993910000,10036
20091873,40.734090000,-73.987030000,10003
20092176,40.711800000,-73.852850000,11375
20092369,40.700200000,-73.905960000,11385
20092506,40.790740000,-73.942320000,10029
20092821,40.714790000,-73.999710000,10013
20094423,40.738250000,-74.002690000,10014
20096504,40.826240000,-73.939250000,10039
20103452,40.770420000,-73.949180000,10075
20111316,40.681210000,-73.944710000,11216
20111383,40.770370000,-73.924170000,11102
20112687,40.695210000,-73.909590000,11237
20115612,40.790120000,-73.943330000,10029
20118160,40.594490000,-73.951660000,11229
20118387,40.700500000,-73.925540000,11221
20119459,40.713750000,-73.989880000,10002
20119649,40.670810000,-73.936460000,11213
20120690,40.718800000,-73.942830000,11211
20120739,40.855500000,-73.935170000,10040
20120848,40.737340000,-73.985650000,10003
20120907,40.771330000,-73.921190000,11102
20121308,40.781820000,-73.979150000,10024
20121617,40.649500000,-73.964300000,11226
20121957,40.774010000,-73.801690000,11358
20124372,40.810050000,-73.919770000,10454
20125262,40.726460000,-73.955980000,11222
20125722,40.643300000,-73.913330000,11236
20127311,40.707090000,-73.894220000,11385
20130471,40.683170000,-73.935530000,11233
20131833,40.747070000,-74.003320000,10011
20133468,40.833360000,-73.886360000,10460
20133862,40.741190000,-73.999410000,10011
20134321,40.717590000,-73.966410000,11211
20134453,40.732410000,-73.987830000,10003
20134851,40.705430000,-73.923060000,11237
20135026,40.799570000,-73.969890000,10025
20135169,40.852130000,-73.933600000,10033
20135361,40.692010000,-73.987130000,11201
20135558,40.694990000,-73.799100000,11433
20136121,40.572940000,-74.096150000,10306
20136828,40.575090000,-74.096060000,10306
20136870,40.775480000,-73.989650000,10069
20137347,40.798150000,-73.934750000,10035
20137576,40.701490000,-73.980910000,11201
20137618,40.727170000,-73.980640000,10009
20137770,40.695910000,-73.983350000,11201
20138516,40.641300000,-73.923600000,11203
20139305,40.673350000,-73.967630000,11238
20139611,40.577170000,-73.960800000,11235
20141920,40.695370000,-73.935980000,11206
20145152,40.708290000,-73.956820000,11211
20147537,40.791040000,-73.938050000,10029
20147628,40.657830000,-73.982360000,11215
20147886,40.636800000,-73.968570000,11218
20148004,40.687050000,-73.926060000,11221
20148331,40.551820000,-74.144390000,10308
20148616,40.771040000,-73.985220000,10023
20149300,40.669550000,-73.935760000,11213
20149318,40.855270000,-73.867190000,10462
20149903,40.707230000,-73.729480000,11429
20150588,40.753980000,-73.900830000,11377
20150770,40.805240000,-73.952540000,10026
20150874,40.697110000,-73.915190000,11237
20151455,40.772320000,-73.903690000,11105
20152264,40.683100000,-73.999450000,11231
20152950,40.706090000,-73.928280000,11237
20153102,40.707540000,-73.952910000,11211
20153395,40.718100000,-73.981670000,10002
20153406,40.744820000,-73.978270000,10016
20153703,40.820860000,-73.951190000,10031
20154569,40.743530000,-73.983640000,10016
20155633,40.762710000,-73.795950000,11358
20155838,40.746300000,-73.913880000,11377
20155864,40.594250000,-73.795060000,11692
20156079,40.713000000,-73.943810000,11211
20156382,40.638310000,-73.945720000,11210
20162513,40.762420000,-73.994820000,10036
20163695,40.728350000,-73.861080000,11374
20163793,40.699700000,-73.842360000,11418
20164612,40.800120000,-73.968960000,10025
20164634,40.688410000,-73.972830000,11205
20164923,40.688780000,-73.961560000,11238
20165918,40.762790000,-73.874290000,11369
20165947,40.705030000,-73.936990000,11206
20166475,40.765100000,-73.913040000,11103
20166644,40.724270000,-73.993870000,10012
20167264,40.811450000,-73.950670000,10027
20167609,40.712720000,-73.963780000,11211
20167736,40.753400000,-73.971860000,10017
20167771,40.746600000,-73.888120000,11373
20169817,40.710620000,-73.801450000,11432
20170372,40.700610000,-73.911000000,11237
20170965,40.681850000,-73.930600000,11233
20171018,40.706390000,-73.955520000,11211
20171179,40.810780000,-73.944820000,10027
20171270,40.756860000,-73.813270000,11355
20171578,40.765050000,-73.987570000,10019
20171599,40.837580000,-73.843820000,10461
20171625,40.740260000,-73.925170000,11104
20173075,40.683050000,-73.957530000,11238
20173308,40.696060000,-73.852260000,11421
20173894,40.682010000,-73.995350000,11231
20173955,40.720130000,-73.992200000,10002
20173972,40.684380000,-73.956880000,11238
20174127,40.775530000,-73.953900000,10028
20174221,40.778410000,-73.979680000,10023
20174551,40.812000000,-73.941890000,10037
20174811,40.697860000,-73.913620000,11237
20175117,40.772550000,-73.954570000,10075
20175518,40.639070000,-73.973990000,11218
20175580,40.757470000,-73.990390000,10036
20175751,40.705750000,-73.921930000,11237
20176000,40.880320000,-73.858770000,10467
20176191,40.799380000,-73.970570000,10025
20176653,40.701350000,-73.924020000,11237
20177584,40.720250000,-73.943600000,11222
20182193,40.736860000,-73.993490000,10011
20183458,40.815740000,-73.952610000,10027
20183579,40.697650000,-73.811400000,11435
20183695,40.677140000,-73.964370000,11238
20183883,40.763360000,-73.986460000,10019
20184035,40.809420000,-73.952460000,10027
20184562,40.726980000,-73.986490000,10003
20185035,40.726770000,-73.945780000,11222
20185442,40.627070000,-74.028170000,11209
20186021,40.682520000,-73.906510000,11207
20186030,40.740820000,-73.918740000,11377
20186673,40.779870000,-73.948040000,10128
20186834,40.682490000,-73.956830000,11238
20186887,40.686740000,-74.000730000,11231
20187293,40.671180000,-73.868210000,11208
20187779,40.695840000,-73.847270000,11418
20188527,40.776140000,-73.913240000,11105
20188787,40.670150000,-73.956620000,11225
20188905,40.665630000,-73.986690000,11215
20189290,40.679000000,-73.910780000,11233
20189718,40.761490000,-73.975360000,10019
20190053,40.683560000,-74.003010000,11231
20190343,40.686140000,-73.990820000,11201
20190580,40.729670000,-73.985950000,10003
20190740,40.689560000,-73.938530000,11221
20191216,40.786120000,-73.953590000,10128
20191868,40.762550000,-73.974530000,10019
20191974,40.710410000,-73.957730000,11211
20191991,40.681330000,-73.909470000,11233
20192860,40.745550000,-73.921390000,11104
20193058,40.679250000,-73.910170000,11233
20193790,40.710290000,-73.951480000,11211
20193830,40.688280000,-73.962150000,11238
20194264,40.780830000,-73.911450000,11105
20194342,40.787570000,-73.950890000,10029
20194454,40.751550000,-73.973560000,10017
20194665,40.780880000,-73.908190000,11105
20194791,40.736760000,-73.927560000,11104
20194913,40.738500000,-73.792410000,11365
20194954,40.680040000,-73.939280000,11216
20195496,40.681150000,-73.909990000,11233
20195539,40.788090000,-73.943190000,10029
20196339,40.669410000,-73.791480000,11436
20196464,40.776920000,-73.981110000,10023
20196860,40.756450000,-73.914580000,11103
20202650,40.748470000,-73.975620000,10016
20202971,40.749470000,-73.976100000,10016
20203086,40.661560000,-73.947060000,11225
20203433,40.667290000,-73.983590000,11215
20204055,40.738950000,-73.999700000,10011
20204527,40.746540000,-73.918420000,11104
20204751,40.725530000,-74.000020000,10012
20205846,40.745720000,-73.921980000,11104
20205958,40.765490000,-73.981660000,10019
20206499,40.804450000,-73.966490000,10025
20206733,40.719870000,-73.961410000,11211
20206749,40.730380000,-73.955480000,11222
20207132,40.601060000,-74.009330000,11214
20207945,40.747150000,-73.946050000,11101
20208354,40.685640000,-73.945080000,11216
20208787,40.688170000,-73.915230000,11221
20209878,40.673340000,-73.940990000,11213
20210285,40.632910000,-74.117490000,10310
20211113,40.656730000,-73.960580000,11225
20211737,40.690200000,-73.915150000,11221
20212025,40.685370000,-73.932900000,11221
20212322,40.761430000,-73.961030000,10065
20212531,40.664260000,-73.957730000,11225
20212707,40.845320000,-73.938140000,10033
20213045,40.716870000,-73.950120000,11211
20213442,40.675860000,-73.950400000,11216
20213659,40.667780000,-73.853450000,11414
20213732,40.673770000,-73.953980000,11216
20213973,40.773680000,-73.904990000,11105
20214413,40.686060000,-73.938610000,11221
20215712,40.735520000,-74.005540000,10014
20216170,40.736390000,-73.953420000,11222
20216401,40.700320000,-73.916840000,11237
20216511,40.695490000,-73.918380000,11221
20218990,40.754820000,-73.893690000,11370
20223912,40.717030000,-73.942980000,11211
20223927,40.725090000,-73.954180000,11222
20224936,40.725050000,-73.944490000,11222
20227210,40.676350000,-73.971130000,11238
20227428,40.757940000,-73.729560000,11362
20227482,40.707450000,-73.944840000,11206
20228284,40.812460000,-73.949060000,10027
20228476,40.676200000,-73.961700000,11238
20230482,40.691670000,-73.754950000,11412
20230778,40.755000000,-73.823330000,11355
20230917,40.695620000,-73.951070000,11206
20231046,40.694260000,-73.907850000,11237
20231480,40.655930000,-73.917980000,11212
20231737,40.677500000,-73.954040000,11216
20231900,40.636460000,-73.964840000,11230
20231901,40.729820000,-74.000340000,10012
20232745,40.856340000,-73.866330000,10462
20233308,40.855980000,-73.934270000,10040
20234416,40.709550000,-73.949100000,11206
20234674,40.777510000,-73.951980000,10028
20235361,40.798730000,-73.932630000,10035
20235591,40.907340000,-73.901370000,10471
20235608,40.697160000,-73.914470000,11237
20235701,40.831030000,-73.946530000,10031
20235849,40.780780000,-73.953010000,10128
20235984,40.701150000,-73.921200000,11237
20237047,40.659670000,-73.962420000,11225
20242938,40.661920000,-73.913710000,11212
20243718,40.800240000,-73.968260000,10025
20243875,40.700890000,-73.927300000,11221
20245126,40.672150000,-73.948310000,11216
20245130,40.713520000,-73.961480000,11211
20245577,40.776210000,-73.980540000,10023
20248246,40.691560000,-73.943590000,11221
20249492,40.744160000,-73.990170000,10010
20250864,40.746480000,-73.992860000,10001
20253164,40.747390000,-73.920580000,11104
20253237,40.820400000,-73.946520000,10027
20254247,40.694440000,-73.951160000,11206
20255084,40.763260000,-73.959670000,10065
20255158,40.676510000,-73.958770000,11238
20256027,40.741950000,-73.978260000,10016
20257297,40.713320000,-74.006430000,10007
20257357,40.687960000,-73.999970000,11201
20257840,40.776670000,-73.953350000,10028
20260218,40.692010000,-73.923640000,11221
20261316,40.790930000,-73.975280000,10024
20263109,40.706760000,-74.006120000,10038
20263650,40.792720000,-73.975190000,10025
20264224,40.671690000,-73.932600000,11213
20265104,40.735740000,-74.001210000,10014
20265425,40.608480000,-73.977030000,11204
20265742,40.681510000,-73.948270000,11216
20267865,40.737260000,-73.927750000,11101
20268134,40.690740000,-73.936960000,11221
20269650,40.765510000,-73.987300000,10019
20269743,40.777730000,-73.907190000,11105
20271220,40.796290000,-73.949130000,10029
20271739,40.679490000,-73.986660000,11215
20274278,40.609540000,-73.959660000,11229
20275223,40.621870000,-73.930790000,11234
20275670,40.761520000,-73.993880000,10036
20277166,40.648440000,-73.967260000,11218
20277675,40.683580000,-73.962700000,11238
20278184,40.686090000,-73.915250000,11207
20278421,40.688380000,-73.922080000,11221
20279672,40.688550000,-73.951370000,11216
20279691,40.651980000,-73.960780000,11226
20279823,40.735500000,-73.900640000,11377
20280692,40.781820000,-73.912480000,11105
20281546,40.807110000,-73.958260000,10025
20282225,40.686700000,-73.942120000,11221
20282957,40.761200000,-73.821400000,11354
